open,high,low,close,volume,amt,pct_chg,swing,vwap,turn,code,date
53984.2123,54227.5907,53343.2214,54163.1965,300663177.0,7616781010.0,-0.23431744897318188,1.6289604850347719,25.33326856318025,1.2758,CI005145.WI,2020-11-13
2900.6863,2901.6477,2863.3261,2881.8071,183994622.0,1178393717.0,-1.4140369672161595,1.310973187954567,6.404500871770045,1.2741,CI005146.WI,2020-11-13
14314.573,14314.7666,14170.6146,14251.4583,657753105.0,16384402854.0,-0.7110147432260451,1.004297630561392,24.90965489855042,0.9998,CI005152.WI,2020-11-13
8596.0811,8596.0811,8493.2627,8545.5175,437035136.00000006,5653820709.0,-0.6909284780099872,1.194872029619808,12.936764674682813,0.7924,CI005153.WI,2020-11-13
21082.275,21194.7987,20886.6872,21123.5253,290987122.0,12079375461.0,-0.41010281780020297,1.4526359672385394,41.51171838113166,1.0159,CI005154.WI,2020-11-13
19820.0575,19929.3177,19740.1025,19883.3033,674083473.0,21777769130.0,0.1228052961905217,0.9527972461537425,32.3072290039664,1.1839,CI005155.WI,2020-11-13
77555.486,77567.6447,75527.6763,76492.2636,903229783.0,33867208508.0,-2.4296629252145454,2.602098500454241,37.49567291228261,3.1818,CI005156.WI,2020-11-13
13387.0501,13510.3882,13269.7853,13504.374,400157667.0,6655181458.0,0.6892083856815986,1.793945838311298,16.631398088393993,1.0432,CI005160.WI,2020-11-13
1450.352,1450.352,1414.4085,1421.9106,165652241.0,589288289.0,-2.7183847883037533,2.459115036037858,3.5573819312230133,3.243,CI005162.WI,2020-11-13
1932.5122,1934.1654,1911.8845,1915.0301,696243724.0,3096881060.0,-1.0108059351230414,1.1517147088393738,4.447984165958529,0.0842,CI005163.WI,2020-11-13
10212.1293,10212.1293,9945.3367,10042.0125,743383755.0,9401892460.0,-2.380485165857308,2.5935203897963244,12.647427922338712,0.3489,CI005164.WI,2020-11-13
