date,exerciseprice,option_name,change,amount,pre_settle,open,highest,lowest,close,settlement_price,volume,position,up_limit_price,down_limit_price,delta,gamma,vega,theta,rho,code
2020-11-16,4450.0,沪深300指数期权2101P4450,-20.42253521,74940.0,28.4,25.4,26.0,22.0,22.6,22.2,32.0,376.0,514.0,0.2,-0.117,,,,,IO2101-P-4450
2020-11-16,4500.0,沪深300指数期权2101P4500,-16.30434783,131900.0,36.8,35.4,36.8,29.0,30.8,29.0,40.0,420.0,522.4,0.2,-0.147,,,,,IO2101-P-4500
2020-11-16,4550.0,沪深300指数期权2101P4550,-14.46808511,118120.0,47.0,41.0,46.0,40.2,40.2,37.4,27.0,179.0,532.6,0.2,-0.181,,,,,IO2101-P-4550
2020-11-16,4600.0,沪深300指数期权2101P4600,-18.93687708,147240.0,60.2,54.0,61.0,48.8,48.8,48.2,27.0,76.0,545.8,0.2,-0.221,,,,,IO2101-P-4600
2020-11-16,4650.0,沪深300指数期权2101P4650,-10.34482759,40500.0,75.4,69.0,69.0,65.2,67.6,60.0,6.0,50.0,561.0,0.2,-0.263,,,,,IO2101-P-4650
2020-11-16,4700.0,沪深300指数期权2101P4700,-11.68831169,139300.0,92.4,91.0,91.0,80.0,81.6,75.4,16.0,97.0,578.0,0.2,-0.311,,,,,IO2101-P-4700
2020-11-16,4750.0,沪深300指数期权2101P4750,-14.13427562,235160.0,113.2,111.0,111.0,97.2,97.2,94.6,23.0,73.0,598.8,0.2,-0.364,,,,,IO2101-P-4750
2020-11-16,4800.0,沪深300指数期权2101P4800,-10.23391813,340900.0,136.8,129.6,135.0,122.8,122.8,114.4,26.0,75.0,622.4,0.2,-0.417,,,,,IO2101-P-4800
2020-11-16,4850.0,沪深300指数期权2101P4850,-9.37114673,1368700.0,162.2,150.8,165.8,144.2,147.0,137.6,88.0,79.0,647.8,0.2,-0.472,,,,,IO2101-P-4850
2020-11-16,4900.0,沪深300指数期权2101P4900,-12.59105099,3737600.0,192.2,184.8,193.0,168.0,168.0,165.8,209.0,141.0,677.8,0.2,-0.526,,,,,IO2101-P-4900
2020-11-16,4950.0,沪深300指数期权2101P4950,-7.1942446,594480.0,222.4,212.2,221.2,203.0,206.4,193.6,28.0,22.0,708.0,0.2,-0.581,,,,,IO2101-P-4950
2020-11-16,5000.0,沪深300指数期权2101P5000,-7.00934579,559520.0,256.8,239.6,253.2,236.8,238.8,224.8,23.0,49.0,742.4,0.2,-0.633,,,,,IO2101-P-5000
2020-11-16,5100.0,沪深300指数期权2101P5100,-7.53799392,353180.0,329.0,319.8,325.8,304.2,304.2,296.6,11.0,38.0,814.6,0.2,-0.726,,,,,IO2101-P-5100
2020-11-16,5200.0,沪深300指数期权2101P5200,-6.3902439,154380.0,410.0,382.4,393.8,382.4,383.8,371.0,4.0,22.0,895.6,0.2,-0.816,,,,,IO2101-P-5200
2020-11-16,5300.0,沪深300指数期权2101P5300,1.4129996,0.0,495.4,,,,502.4,453.6,0.0,15.0,981.0,9.8,-0.892,,,,,IO2101-P-5300
2020-11-16,5400.0,沪深300指数期权2101P5400,-12.74845785,0.0,583.6,,,,509.2,540.6,0.0,9.0,1069.2,98.0,-0.965,,,,,IO2101-P-5400
2020-11-16,5500.0,沪深300指数期权2101P5500,-16.73710904,0.0,709.8,,,,591.0,668.2,0.0,0.0,1195.4,224.2,-0.868,,,,,IO2101-P-5500
2020-11-16,3100.0,沪深300指数期权2103C3100,2.61554998,515520.0,1674.6,1718.4,1718.4,1718.4,1718.4,1752.8,3.0,72.0,2160.2,1189.0,0.941,,,,,IO2103-C-3100
2020-11-16,3200.0,沪深300指数期权2103C3200,3.05837563,487260.0,1576.0,1624.2,1624.2,1624.2,1624.2,1653.8,3.0,33.0,2061.6,1090.4,0.938,,,,,IO2103-C-3200
2020-11-16,3300.0,沪深300指数期权2103C3300,5.76693623,0.0,1508.6,,,,1595.6,1555.0,0.0,52.0,1994.2,1023.0,0.934,,,,,IO2103-C-3300
2020-11-16,3400.0,沪深300指数期权2103C3400,3.11774942,853199.9999999999,1379.2,1421.8,1422.2,1421.8,1422.2,1456.4,6.0,66.0,1864.8,893.6,0.93,,,,,IO2103-C-3400
2020-11-16,3500.0,沪深300指数期权2103C3500,3.84074941,399060.0,1281.0,1330.2,1330.2,1330.2,1330.2,1357.8,3.0,57.0,1766.6,795.4,0.925,,,,,IO2103-C-3500
2020-11-16,3600.0,沪深300指数期权2103C3600,1.4671942,369300.0,1213.2,1231.0,1231.0,1231.0,1231.0,1259.6,3.0,51.0,1698.8,727.6,0.92,,,,,IO2103-C-3600
2020-11-16,3700.0,沪深300指数期权2103C3700,6.88418788,695939.9999999999,1115.6,1127.4,1192.4,1127.4,1192.4,1161.8,6.0,86.0,1601.2,630.0,0.913,,,,,IO2103-C-3700
2020-11-16,3800.0,沪深300指数期权2103C3800,1.84530821,311280.0,1018.8,1037.6,1037.6,1037.6,1037.6,1064.6,3.0,116.0,1504.4,533.2,0.904,,,,,IO2103-C-3800
2020-11-16,3900.0,沪深300指数期权2103C3900,1.55945419,281340.0,923.4,937.8,937.8,937.8,937.8,968.2,3.0,198.0,1409.0,437.8,0.894,,,,,IO2103-C-3900
2020-11-16,4000.0,沪深300指数期权2103C4000,2.17024355,254220.0,829.4,847.4,847.4,847.4,847.4,873.2,3.0,106.0,1315.0,343.8,0.88,,,,,IO2103-C-4000
2020-11-16,4100.0,沪深300指数期权2103C4100,2.06297503,225600.0,736.8,752.0,752.0,752.0,752.0,780.6,3.0,105.0,1222.4,251.2,0.861,,,,,IO2103-C-4100
2020-11-16,4200.0,沪深300指数期权2103C4200,-0.36686029,196000.0,654.2,654.0,654.0,651.8,651.8,690.4,3.0,79.0,1139.8,168.6,0.837,,,,,IO2103-C-4200
2020-11-16,4300.0,沪深300指数期权2103C4300,4.81927711,233760.0,564.4,575.8,591.6,575.8,591.6,599.4,4.0,148.0,1050.0,78.8,0.811,,,,,IO2103-C-4300
2020-11-16,4400.0,沪深300指数期权2103C4400,-0.94417077,0.0,487.2,,,,482.6,521.8,0.0,126.0,972.8,1.6,0.767,,,,,IO2103-C-4400
2020-11-16,4500.0,沪深300指数期权2103C4500,5.97590361,1692420.0,415.0,430.0,439.8,413.4,439.8,439.8,40.0,170.0,900.6,0.2,0.725,,,,,IO2103-C-4500
2020-11-16,4600.0,沪深300指数期权2103C4600,5.57768924,2429300.0,351.4,350.4,374.2,350.4,371.0,371.0,67.0,164.0,837.0,0.2,0.668,,,,,IO2103-C-4600
2020-11-16,4700.0,沪深300指数期权2103C4700,5.6462585,1635380.0,294.0,292.2,312.4,292.2,310.6,310.6,54.0,437.0,779.6,0.2,0.607,,,,,IO2103-C-4700
2020-11-16,4800.0,沪深300指数期权2103C4800,3.40632603,1091200.0,246.6,245.0,259.4,239.8,255.0,260.8,43.0,650.0,732.2,0.2,0.542,,,,,IO2103-C-4800
2020-11-16,4900.0,沪深300指数期权2103C4900,3.61681329,454960.0,204.6,201.6,218.0,201.6,212.0,212.0,22.0,234.0,690.2,0.2,0.478,,,,,IO2103-C-4900
2020-11-16,5000.0,沪深300指数期权2103C5000,1.29564193,888000.0,169.8,170.2,179.4,161.0,172.0,177.2,53.0,305.0,655.4,0.2,0.418,,,,,IO2103-C-5000
2020-11-16,5200.0,沪深300指数期权2103C5200,1.2195122,1626620.0,114.8,114.2,119.0,108.6,116.2,118.0,143.0,915.0,600.4,0.2,0.309,,,,,IO2103-C-5200
2020-11-16,5400.0,沪深300指数期权2103C5400,2.27848101,1590580.0,79.0,86.0,86.0,73.4,80.8,80.8,204.0,2219.0,564.6,0.2,0.226,,,,,IO2103-C-5400
2020-11-16,5600.0,沪深300指数期权2103C5600,-3.98550725,200360.0,55.2,65.0,65.0,51.0,53.0,53.6,37.0,91.0,540.8,0.2,0.161,,,,,IO2103-C-5600
2020-11-16,3100.0,沪深300指数期权2103P3100,-12.5,12540.0,1.6,1.6,2.2,1.4,1.4,1.4,70.0,1123.0,487.2,0.2,-0.005,,,,,IO2103-P-3100
2020-11-16,3200.0,沪深300指数期权2103P3200,-27.27272727,2440.0,2.2,1.6,1.6,1.6,1.6,1.6,13.0,405.0,487.8,0.2,-0.006,,,,,IO2103-P-3200
2020-11-16,3300.0,沪深300指数期权2103P3300,-16.66666667,4080.0,2.4,2.0,2.0,1.8,2.0,2.0,21.0,279.0,488.0,0.2,-0.007,,,,,IO2103-P-3300
2020-11-16,3400.0,沪深300指数期权2103P3400,-20.0,3640.0,3.0,2.6,2.6,2.2,2.4,2.4,15.0,261.0,488.6,0.2,-0.009,,,,,IO2103-P-3400
2020-11-16,3500.0,沪深300指数期权2103P3500,-16.66666667,9060.0,3.6,3.0,3.2,3.0,3.0,3.0,30.0,174.0,489.2,0.2,-0.012,,,,,IO2103-P-3500
2020-11-16,3600.0,沪深300指数期权2103P3600,-16.66666667,1600.0,4.8,4.0,4.0,4.0,4.0,4.0,4.0,222.0,490.4,0.2,-0.016,,,,,IO2103-P-3600
2020-11-16,3700.0,沪深300指数期权2103P3700,-18.75,10060.0,6.4,5.8,6.0,5.2,5.2,5.2,18.0,287.0,492.0,0.2,-0.021,,,,,IO2103-P-3700
2020-11-16,3800.0,沪深300指数期权2103P3800,-16.27906977,5380.0,8.6,7.4,7.8,7.2,7.2,7.2,7.0,331.0,494.2,0.2,-0.028,,,,,IO2103-P-3800
2020-11-16,3900.0,沪深300指数期权2103P3900,-18.03278689,51860.0,12.2,11.4,11.4,10.0,10.0,10.0,47.0,221.0,497.8,0.2,-0.039,,,,,IO2103-P-3900
2020-11-16,4000.0,沪深300指数期权2103P4000,-14.94252874,26480.0,17.4,16.0,16.2,14.8,14.8,14.2,17.0,730.0,503.0,0.2,-0.054,,,,,IO2103-P-4000
2020-11-16,4100.0,沪深300指数期权2103P4100,-10.74380165,8700.0,24.2,21.0,22.8,21.0,21.6,19.6,4.0,207.0,509.8,0.2,-0.073,,,,,IO2103-P-4100
2020-11-16,4200.0,沪深300指数期权2103P4200,-14.94252874,72160.0,34.8,31.8,32.2,29.6,29.6,29.2,23.0,381.0,520.4,0.2,-0.103,,,,,IO2103-P-4200
2020-11-16,4300.0,沪深300指数期权2103P4300,-15.53784861,534000.0,50.2,47.4,48.2,42.4,42.4,42.4,117.0,320.0,535.8,0.2,-0.141,,,,,IO2103-P-4300
2020-11-16,4400.0,沪深300指数期权2103P4400,-12.11267606,508960.0,71.0,65.8,67.6,62.4,62.4,57.8,79.0,523.0,556.6,0.2,-0.184,,,,,IO2103-P-4400
2020-11-16,4500.0,沪深300指数期权2103P4500,-7.85123967,352420.0,96.8,90.0,94.8,87.8,89.2,82.4,39.0,302.0,582.4,0.2,-0.242,,,,,IO2103-P-4500
2020-11-16,4600.0,沪深300指数期权2103P4600,-13.04347826,818980.0,133.4,128.2,129.6,116.0,116.0,116.0,66.0,168.0,619.0,0.2,-0.309,,,,,IO2103-P-4600
2020-11-16,4700.0,沪深300指数期权2103P4700,-9.30760499,1770480.0,176.2,168.0,170.2,159.6,159.8,150.8,108.0,316.0,661.8,0.2,-0.377,,,,,IO2103-P-4700
2020-11-16,4800.0,沪深300指数期权2103P4800,-11.57243816,1147820.0,226.4,215.8,219.0,200.2,200.2,200.2,54.0,141.0,712.0,0.2,-0.449,,,,,IO2103-P-4800
2020-11-16,4900.0,沪深300指数期权2103P4900,-8.23363828,676100.0,284.2,275.0,275.0,260.8,260.8,249.8,25.0,181.0,769.8,0.2,-0.522,,,,,IO2103-P-4900
2020-11-16,5000.0,沪深300指数期权2103P5000,-7.88262371,1216280.0,347.6,338.6,339.0,319.2,320.2,309.4,37.0,135.0,833.2,0.2,-0.593,,,,,IO2103-P-5000
2020-11-16,5200.0,沪深300指数期权2103P5200,-5.63437373,2024480.0,493.4,483.8,483.8,458.6,465.6,448.4,43.0,179.0,979.0,7.8,-0.72,,,,,IO2103-P-5200
2020-11-16,5400.0,沪深300指数期权2103P5400,2.56175663,0.0,655.8,,,,672.6,607.0,0.0,127.0,1141.4,170.2,-0.824,,,,,IO2103-P-5400
2020-11-16,5600.0,沪深300指数期权2103P5600,-10.22179364,0.0,829.6,,,,744.8,779.2,0.0,1.0,1315.2,344.0,-0.906,,,,,IO2103-P-5600
2020-11-16,3600.0,沪深300指数期权2106C3600,0.53475936,480000.0,1196.8,1203.2,1203.2,1203.2,1203.2,1238.4,4.0,111.0,1682.4,711.2,0.882,,,,,IO2106-C-3600
2020-11-16,3700.0,沪深300指数期权2106C3700,1.84849583,561800.0,1103.6,1123.0,1124.0,1123.0,1124.0,1144.2,5.0,91.0,1589.2,618.0,0.871,,,,,IO2106-C-3700
2020-11-16,3800.0,沪深300指数期权2106C3800,2.11420668,722159.9999999999,1012.2,1031.2,1033.6,1027.4,1033.6,1051.4,7.0,46.0,1497.8,526.6,0.858,,,,,IO2106-C-3800
2020-11-16,3900.0,沪深300指数期权2106C3900,1.17111256,372120.0,922.2,933.0,933.0,933.0,933.0,958.0,4.0,94.0,1407.8,436.6,0.844,,,,,IO2106-C-3900
2020-11-16,4000.0,沪深300指数期权2106C4000,1.41148325,254340.0,836.0,847.8,847.8,847.8,847.8,869.8,3.0,96.0,1321.6,350.4,0.824,,,,,IO2106-C-4000
2020-11-16,4100.0,沪深300指数期权2106C4100,7.24522293,0.0,753.6,,,,808.2,785.0,0.0,74.0,1239.2,268.0,0.8,,,,,IO2106-C-4100
2020-11-16,4200.0,沪深300指数期权2106C4200,3.14260302,347900.0,674.6,695.8,695.8,695.8,695.8,703.6,5.0,61.0,1160.2,189.0,0.772,,,,,IO2106-C-4200
2020-11-16,4300.0,沪深300指数期权2106C4300,2.7,3635980.0,600.0,617.0,618.4,597.6,616.2,624.6,59.0,100.0,1085.6,114.4,0.74,,,,,IO2106-C-4300
2020-11-16,4400.0,沪深300指数期权2106C4400,2.63256863,651560.0000000001,531.8,547.4,547.4,545.8,545.8,552.6,12.0,25.0,1017.4,46.2,0.702,,,,,IO2106-C-4400
2020-11-16,4500.0,沪深300指数期权2106C4500,3.50727117,1149960.0,467.6,494.0,494.0,484.0,484.0,487.4,24.0,52.0,953.2,0.2,0.66,,,,,IO2106-C-4500
2020-11-16,4600.0,沪深300指数期权2106C4600,2.58410531,1540260.0,410.2,426.0,426.0,406.2,420.8,427.0,37.0,273.0,895.8,0.2,0.615,,,,,IO2106-C-4600
2020-11-16,4700.0,沪深300指数期权2106C4700,1.72798216,327180.0,358.8,360.8,365.0,360.8,365.0,372.0,9.0,182.0,844.4,0.2,0.569,,,,,IO2106-C-4700
2020-11-16,4800.0,沪深300指数期权2106C4800,0.83386786,188860.0,311.8,324.2,324.2,310.6,314.4,322.6,6.0,212.0,797.4,0.2,0.522,,,,,IO2106-C-4800
2020-11-16,4900.0,沪深300指数期权2106C4900,-0.66568047,1998839.9999999998,270.4,267.8,280.8,262.2,268.6,278.6,74.0,207.0,756.0,0.2,0.475,,,,,IO2106-C-4900
2020-11-16,5000.0,沪深300指数期权2106C5000,-1.36286201,284980.0,234.8,242.6,242.6,231.6,231.6,240.8,12.0,110.0,720.4,0.2,0.43,,,,,IO2106-C-5000
2020-11-16,5200.0,沪深300指数期权2106C5200,-0.79365079,1999900.0,176.4,180.4,180.8,168.8,175.0,178.8,114.0,226.0,662.0,0.2,0.346,,,,,IO2106-C-5200
2020-11-16,5400.0,沪深300指数期权2106C5400,-2.3988006,1049940.0,133.4,136.2,137.0,127.6,130.2,134.4,80.0,559.0,619.0,0.2,0.277,,,,,IO2106-C-5400
2020-11-16,5600.0,沪深300指数期权2106C5600,0.59405941,241260.0,101.0,107.0,107.0,99.2,101.6,100.4,24.0,99.0,586.6,0.2,0.218,,,,,IO2106-C-5600
2020-11-16,3600.0,沪深300指数期权2106P3600,-10.71428571,99860.0,16.8,16.2,16.8,15.0,15.0,13.2,63.0,593.0,502.4,0.2,-0.038,,,,,IO2106-P-3600
2020-11-16,3700.0,沪深300指数期权2106P3700,-13.04347826,25420.0,23.0,22.2,22.2,20.0,20.0,17.2,12.0,219.0,508.6,0.2,-0.049,,,,,IO2106-P-3700
2020-11-16,3800.0,沪深300指数期权2106P3800,-17.80821918,65720.0,29.2,27.4,27.4,24.0,24.0,22.6,25.0,213.0,514.8,0.2,-0.063,,,,,IO2106-P-3800
2020-11-16,3900.0,沪深300指数期权2106P3900,-21.24352332,130640.0,38.6,36.8,36.8,30.4,30.4,30.4,38.0,196.0,524.2,0.2,-0.082,,,,,IO2106-P-3900
2020-11-16,4000.0,沪深300指数期权2106P4000,-4.743083,38600.0,50.6,48.4,48.4,48.2,48.2,40.8,8.0,190.0,536.2,0.2,-0.107,,,,,IO2106-P-4000
2020-11-16,4100.0,沪深300指数期权2106P4100,-15.50151976,41560.0,65.8,63.4,63.4,55.6,55.6,55.6,7.0,219.0,551.4,0.2,-0.137,,,,,IO2106-P-4100
2020-11-16,4200.0,沪深300指数期权2106P4200,-10.46511628,7700.0,86.0,77.0,77.0,77.0,77.0,72.4,1.0,200.0,571.6,0.2,-0.172,,,,,IO2106-P-4200
2020-11-16,4300.0,沪深300指数期权2106P4300,-2.18181818,10760.0,110.0,107.6,107.6,107.6,107.6,93.2,1.0,178.0,595.6,0.2,-0.211,,,,,IO2106-P-4300
2020-11-16,4400.0,沪深300指数期权2106P4400,-12.25071225,314640.0,140.4,133.0,137.0,123.2,123.2,122.0,24.0,149.0,626.0,0.2,-0.258,,,,,IO2106-P-4400
2020-11-16,4500.0,沪深300指数期权2106P4500,-11.21177803,445680.0,176.6,166.6,166.6,156.0,156.8,151.6,27.0,132.0,662.2,0.2,-0.306,,,,,IO2106-P-4500
2020-11-16,4600.0,沪深300指数期权2106P4600,-9.4619666,490140.0,215.6,209.2,212.0,194.6,195.2,189.2,24.0,157.0,701.2,0.2,-0.359,,,,,IO2106-P-4600
2020-11-16,4700.0,沪深300指数期权2106P4700,-7.69817073,219340.0,262.4,247.4,247.4,242.2,242.2,232.2,9.0,147.0,748.0,0.2,-0.414,,,,,IO2106-P-4700
2020-11-16,4800.0,沪深300指数期权2106P4800,-6.68364099,89240.0,314.2,306.0,306.0,293.2,293.2,281.6,3.0,128.0,799.8,0.2,-0.47,,,,,IO2106-P-4800
2020-11-16,4900.0,沪深300指数期权2106P4900,-7.38728952,2252340.0,368.2,365.0,365.0,339.8,341.0,340.0,65.0,121.0,853.8,0.2,-0.524,,,,,IO2106-P-4900
2020-11-16,5000.0,沪深300指数期权2106P5000,-6.89655172,413240.0,435.0,426.8,426.8,405.0,405.0,397.2,10.0,73.0,920.6,0.2,-0.579,,,,,IO2106-P-5000
2020-11-16,5200.0,沪深300指数期权2106P5200,-3.76700384,1276720.0,573.4,554.4,554.6,539.8,551.8,533.2,23.0,155.0,1059.0,87.8,-0.677,,,,,IO2106-P-5200
2020-11-16,5400.0,沪深300指数期权2106P5400,-2.85714286,353640.0,728.0,707.4,707.4,707.2,707.2,684.6,5.0,56.0,1213.6,242.4,-0.763,,,,,IO2106-P-5400
2020-11-16,5600.0,沪深300指数期权2106P5600,-0.35842294,0.0,892.8,,,,889.6,847.2,0.0,16.0,1378.4,407.2,-0.838,,,,,IO2106-P-5600
2020-11-16,4100.0,沪深300指数期权2109C4100,1.32520541,837820.0,754.6,766.0,771.6,758.8,764.6,785.4,11.0,58.0,1240.2,269.0,0.759,,,,,IO2109-C-4100
2020-11-16,4200.0,沪深300指数期权2109C4200,3.10032173,836200.0,683.8,701.2,707.6,699.6,705.0,713.2,12.0,37.0,1169.4,198.2,0.729,,,,,IO2109-C-4200
2020-11-16,4300.0,沪深300指数期权2109C4300,0.90644221,251280.0,617.8,633.0,633.0,623.4,623.4,645.4,4.0,36.0,1103.4,132.2,0.696,,,,,IO2109-C-4300
2020-11-16,4400.0,沪深300指数期权2109C4400,0.6829619,0.0,556.4,,,,560.2,582.0,0.0,33.0,1042.0,70.8,0.661,,,,,IO2109-C-4400
2020-11-16,4500.0,沪深300指数期权2109C4500,1.04166667,152160.0,499.2,508.6,508.6,504.4,504.4,522.6,3.0,53.0,984.8,13.6,0.625,,,,,IO2109-C-4500
2020-11-16,4600.0,沪深300指数期权2109C4600,0.80393033,45140.0,447.8,451.4,451.4,451.4,451.4,468.6,1.0,78.0,933.4,0.2,0.587,,,,,IO2109-C-4600
2020-11-16,4700.0,沪深300指数期权2109C4700,2.40480962,203560.0,399.2,406.0,408.8,406.0,408.8,418.4,5.0,119.0,884.8,0.2,0.549,,,,,IO2109-C-4700
2020-11-16,4800.0,沪深300指数期权2109C4800,2.08098988,680840.0,355.6,364.8,364.8,355.0,363.0,372.0,19.0,76.0,841.2,0.2,0.511,,,,,IO2109-C-4800
2020-11-16,4900.0,沪深300指数期权2109C4900,1.58730159,256800.0,315.0,322.0,322.0,320.0,320.0,330.0,8.0,75.0,800.6,0.2,0.473,,,,,IO2109-C-4900
2020-11-16,5000.0,沪深300指数期权2109C5000,0.6456241,56120.0,278.8,280.6,280.6,280.6,280.6,291.6,2.0,47.0,764.4,0.2,0.435,,,,,IO2109-C-5000
2020-11-16,5200.0,沪深300指数期权2109C5200,1.74953959,109760.0,217.2,220.0,221.0,218.0,221.0,222.8,5.0,68.0,702.8,0.2,0.363,,,,,IO2109-C-5200
2020-11-16,5400.0,沪深300指数期权2109C5400,0.71428571,774860.0,168.0,177.4,177.4,166.4,169.2,172.8,46.0,198.0,653.6,0.2,0.3,,,,,IO2109-C-5400
2020-11-16,5600.0,沪深300指数期权2109C5600,-0.15503876,409600.0,129.0,136.0,136.0,124.6,128.8,128.8,32.0,51.0,614.6,0.2,0.241,,,,,IO2109-C-5600
2020-11-16,4100.0,沪深300指数期权2109P4100,-8.61423221,421660.0,106.8,95.6,108.0,95.6,97.6,95.6,42.0,512.0,592.4,0.2,-0.183,,,,,IO2109-P-4100
2020-11-16,4200.0,沪深300指数期权2109P4200,-8.23353293,203140.0,133.6,133.0,134.6,122.6,122.6,122.6,16.0,82.0,619.2,0.2,-0.221,,,,,IO2109-P-4200
2020-11-16,4300.0,沪深300指数期权2109P4300,-6.51387214,302400.0,165.8,152.4,168.0,152.4,155.0,155.0,19.0,58.0,651.4,0.2,-0.261,,,,,IO2109-P-4300
2020-11-16,4400.0,沪深300指数期权2109P4400,-5.96285435,267760.0,204.6,201.8,201.8,184.4,192.4,187.0,14.0,106.0,690.2,0.2,-0.301,,,,,IO2109-P-4400
2020-11-16,4500.0,沪深300指数期权2109P4500,-3.78289474,298280.0,243.2,239.6,239.6,222.6,234.0,225.2,13.0,135.0,728.8,0.2,-0.344,,,,,IO2109-P-4500
2020-11-16,4600.0,沪深300指数期权2109P4600,0.69348128,0.0,288.4,,,,290.4,268.4,0.0,138.0,774.0,0.2,-0.389,,,,,IO2109-P-4600
2020-11-16,4700.0,沪深300指数期权2109P4700,-4.3812907,330760.0,337.8,335.0,335.0,323.0,323.0,315.4,10.0,148.0,823.4,0.2,-0.433,,,,,IO2109-P-4700
2020-11-16,4800.0,沪深300指数期权2109P4800,-4.94393476,607840.0,392.4,382.6,384.2,370.0,373.0,366.8,16.0,72.0,878.0,0.2,-0.478,,,,,IO2109-P-4800
2020-11-16,4900.0,沪深300指数期权2109P4900,-0.7996446,0.0,450.2,,,,446.6,422.0,0.0,60.0,935.8,0.2,-0.523,,,,,IO2109-P-4900
2020-11-16,5000.0,沪深300指数期权2109P5000,-1.01840971,50540.0,510.6,505.4,505.4,505.4,505.4,482.8,1.0,62.0,996.2,25.0,-0.566,,,,,IO2109-P-5000
2020-11-16,5200.0,沪深300指数期权2109P5200,-1.26777984,63860.0,646.8,638.6,638.6,638.6,638.6,612.6,1.0,36.0,1132.4,161.2,-0.65,,,,,IO2109-P-5200
2020-11-16,5400.0,沪深300指数期权2109P5400,0.10090817,0.0,792.8,,,,793.6,755.4,0.0,33.0,1278.4,307.2,-0.728,,,,,IO2109-P-5400
2020-11-16,5600.0,沪深300指数期权2109P5600,-3.43085666,372280.0,950.2,943.8,943.8,917.6,917.6,909.6,4.0,25.0,1435.8,464.6,-0.798,,,,,IO2109-P-5600
